Date,Open,High,Low,Close,Volume,MA20,MA50,Daily_Return,Volatility,lag_1,lag_2,lag_3,lag_5,lag_10,rolling_mean_5,rolling_mean_10,rolling_std_5,rolling_std_10,momentum,price_change,target
2018-03-28,1417.949951171875,1437.5,1412.5,1424.574951171875,6865654,1463.102496337891,1490.0795068359375,0.0005091657115343,0.0154307937566618,1423.8499755859375,1408.5,1409.074951171875,1428.375,1443.449951171875,1416.3349853515624,1420.5674926757813,7.728239173755588,9.540911864224302,-3.800048828125,6.625,1475.1500244140625
2018-04-02,1420.0,1457.0,1420.0,1454.824951171875,1662988,1459.9674926757812,1491.7150048828123,0.0212344039708938,0.0163685231827727,1424.574951171875,1423.8499755859375,1408.5,1415.675048828125,1434.8499755859375,1424.1649658203125,1422.564990234375,18.797617567366785,13.94013060824704,39.14990234375,34.824951171875,1461.949951171875
2018-04-03,1446.050048828125,1464.949951171875,1446.050048828125,1455.625,1937290,1456.8062438964844,1492.31900390625,0.0005499278985285,0.0163657198331712,1454.824951171875,1424.574951171875,1423.8499755859375,1409.074951171875,1412.8499755859375,1433.4749755859375,1426.8424926757812,20.86890931597042,16.88048721353345,46.550048828125,9.574951171875,1468.800048828125
2018-04-04,1464.7249755859375,1467.0,1446.0,1455.449951171875,2841820,1451.9324890136718,1492.5385034179687,-0.0001202568162301,0.0153386382768896,1455.625,1454.824951171875,1424.574951171875,1408.5,1415.5,1442.8649658203126,1430.8374877929687,17.03185300861941,18.543319607935707,46.949951171875,-9.2750244140625,1507.074951171875
2018-04-05,1463.2750244140625,1481.875,1460.175048828125,1478.9749755859375,1809424,1449.8112365722657,1492.9360034179688,0.0161634032108908,0.0153563653379148,1455.449951171875,1455.625,1454.824951171875,1423.8499755859375,1432.425048828125,1453.8899658203125,1435.49248046875,19.332265091609337,24.020130750871342,55.125,15.699951171875,1569.625
2018-04-06,1477.0,1480.0,1463.2750244140625,1475.1500244140625,1129018,1447.8824890136718,1492.8460034179689,-0.0025862176406058,0.0153346251004829,1478.9749755859375,1455.449951171875,1455.625,1424.574951171875,1428.375,1464.00498046875,1440.1699829101562,11.999982241341861,26.865864554317376,50.5750732421875,-1.8499755859375,1576.6500244140625
2018-04-09,1469.8499755859375,1481.75,1457.5,1461.949951171875,1235866,1445.8812377929687,1490.921003417969,-0.0089482920541797,0.0153637014889151,1475.1500244140625,1478.9749755859375,1455.449951171875,1454.824951171875,1415.675048828125,1465.42998046875,1444.7974731445313,11.020383134102127,26.15381991935063,7.125,-7.9000244140625,1593.824951171875
2018-04-10,1462.8499755859375,1478.625,1462.8499755859375,1468.800048828125,1184532,1443.4687377929688,1489.277004394531,0.0046855897158168,0.0152028217254831,1461.949951171875,1475.1500244140625,1478.9749755859375,1455.625,1409.074951171875,1468.064990234375,1450.7699829101562,9.569465947993205,23.80363418033115,13.175048828125,5.9500732421875,1583.300048828125
2018-04-11,1475.300048828125,1512.5,1472.800048828125,1507.074951171875,3124416,1442.5187377929688,1487.6725024414063,0.0260586200104551,0.0163437825271604,1468.800048828125,1461.949951171875,1475.1500244140625,1455.449951171875,1408.5,1478.389990234375,1460.6274780273438,17.29095450601323,24.746072410235843,51.625,31.77490234375,1579.550048828125
2018-04-12,1505.0,1575.0,1503.9749755859375,1569.625,6114360,1448.8299865722656,1487.854501953125,0.0415042720864593,0.013573110146129,1507.074951171875,1468.800048828125,1461.949951171875,1478.9749755859375,1423.8499755859375,1496.5199951171876,1475.20498046875,44.37315586234032,39.319421598624764,90.6500244140625,64.625,1595.574951171875
2018-04-13,1575.0,1620.4000244140625,1566.050048828125,1576.6500244140625,8179118,1455.489990234375,1487.3990014648436,0.0044756068577287,0.0135361602073202,1569.625,1507.074951171875,1468.800048828125,1475.1500244140625,1424.574951171875,1516.8199951171875,1490.4124877929687,54.266941575879805,46.343124286799565,101.5,1.6500244140625,1701.2249755859375
2018-04-16,1558.0,1599.9749755859375,1555.375,1593.824951171875,6270274,1463.438739013672,1487.7469995117187,0.0108933032010039,0.0133738424171259,1576.6500244140625,1569.625,1507.074951171875,1461.949951171875,1454.824951171875,1543.1949951171875,1504.3124877929688,52.96329436841998,54.59419112088311,131.875,35.824951171875,1704.324951171875
2018-04-17,1593.824951171875,1597.4749755859375,1573.5999755859375,1583.300048828125,3301724,1471.9612426757812,1488.2894995117188,-0.0066035497411502,0.0127931219622221,1593.824951171875,1576.6500244140625,1569.625,1468.800048828125,1455.625,1566.0949951171874,1517.0799926757813,34.17674465637533,56.82644421458218,114.5,-10.52490234375,1692.824951171875
2018-04-18,1583.0,1596.7249755859375,1572.925048828125,1579.550048828125,2433066,1480.1637451171875,1488.4944995117187,-0.0023684708421347,0.0128962162888242,1583.300048828125,1593.824951171875,1576.6500244140625,1507.074951171875,1455.449951171875,1580.5900146484375,1529.4900024414062,8.93510531875986,55.404938944237145,72.47509765625,-3.449951171875,1735.125
2018-04-19,1589.949951171875,1608.5999755859375,1582.875,1595.574951171875,4820952,1488.321240234375,1488.8694995117187,0.0101452324069371,0.0128553321712425,1579.550048828125,1583.300048828125,1593.824951171875,1569.625,1478.9749755859375,1585.7800048828126,1541.15,8.499723693094149,55.86020489138499,25.949951171875,5.625,1769.625
2018-04-20,1625.0,1711.175048828125,1620.0,1701.2249755859375,18465662,1501.9637390136718,1491.8619995117188,0.0662143914558619,0.018525291301864,1595.574951171875,1579.550048828125,1583.300048828125,1576.6500244140625,1475.1500244140625,1610.6949951171875,1563.7574951171875,51.06217346731924,70.11124104776883,124.574951171875,76.2249755859375,1725.9749755859375
2018-04-23,1712.0,1778.949951171875,1694.7750244140625,1704.324951171875,15185910,1516.3962341308593,1495.9759985351564,0.0018222020193829,0.0181333873881903,1701.2249755859375,1595.574951171875,1579.550048828125,1593.824951171875,1461.949951171875,1632.7949951171875,1587.9949951171875,64.1663901994501,72.8469817313698,110.5,-7.675048828125,1766.050048828125
2018-04-24,1705.0,1721.574951171875,1671.25,1692.824951171875,8314336,1530.5837341308593,1500.2819970703124,-0.0067475395417362,0.0182247089098213,1704.324951171875,1701.2249755859375,1595.574951171875,1583.300048828125,1468.800048828125,1654.6999755859374,1610.3974853515624,61.69280264747519,66.26823732620254,109.52490234375,-12.175048828125,1749.875
2018-04-25,1692.5,1741.5,1682.5250244140625,1735.125,8196574,1546.9149841308597,1505.2424975585936,0.024987845789278,0.0183916333402036,1692.824951171875,1704.324951171875,1701.2249755859375,1579.550048828125,1507.074951171875,1685.8149658203124,1633.202490234375,52.92439788952022,66.00003187617871,155.574951171875,42.625,1740.925048828125
2018-04-26,1733.5,1780.0,1733.5,1769.625,12135034,1564.2037353515625,1510.917998046875,0.0198832937108277,0.0185076876301164,1735.125,1692.824951171875,1704.324951171875,1595.574951171875,1569.625,1720.6249755859376,1653.202490234375,31.725956462763452,74.36624217356758,174.050048828125,36.125,1740.375
2018-04-27,1762.5,1772.0,1710.0,1725.9749755859375,4501330,1579.2737365722655,1515.7644970703125,-0.0246662566442396,0.0200563715694829,1769.625,1735.125,1692.824951171875,1701.2249755859375,1576.6500244140625,1725.5749755859374,1668.1349853515626,29.815663894623604,72.2486464863485,24.75,-36.5250244140625,1710.4749755859375
2018-04-30,1725.9749755859375,1774.5,1718.800048828125,1766.050048828125,3458558,1594.834991455078,1521.9674975585938,0.0232188031744682,0.0201205707276684,1725.9749755859375,1769.625,1735.125,1704.324951171875,1593.824951171875,1737.9199951171875,1685.3574951171875,31.545862383742662,73.08901142636252,61.72509765625,40.0750732421875,1720.5999755859375
2018-05-02,1765.25,1766.0999755859375,1735.6500244140625,1749.875,3158046,1609.5474914550782,1527.7064965820311,-0.0091588847319803,0.0204727799962511,1766.050048828125,1725.9749755859375,1769.625,1692.824951171875,1583.300048828125,1749.3300048828125,1702.014990234375,18.966966502291818,65.87032461082069,57.050048828125,-15.375,1744.6500244140625
2018-05-03,1754.9000244140625,1763.0,1735.199951171875,1740.925048828125,3761550,1623.821246337891,1533.1944970703123,-0.0051146231427244,0.0206254538352729,1749.875,1766.050048828125,1725.9749755859375,1735.125,1579.550048828125,1750.4900146484374,1718.152490234375,18.035494742832892,50.510987476485035,5.800048828125,-13.9749755859375,1725.625
2018-05-04,1746.0,1748.5,1735.0,1740.375,2347244,1636.8912475585937,1538.76599609375,-0.0003159520442854,0.0206614702040374,1740.925048828125,1749.875,1766.050048828125,1769.625,1595.574951171875,1744.6400146484375,1732.6324951171875,14.71538004443483,26.529061938955255,-29.25,-5.625,1728.4749755859375
2018-05-07,1745.0,1745.0,1705.449951171875,1710.4749755859375,3484426,1648.6574951171874,1543.5279956054687,-0.0171802194435466,0.0213160753911293,1740.375,1740.925048828125,1749.875,1725.9749755859375,1701.2249755859375,1741.5400146484376,1733.5574951171875,20.229840893752147,25.451669416803345,-15.5,-34.5250244140625,1716.7750244140625
2018-05-08,1717.3499755859375,1743.25,1698.3499755859375,1720.5999755859375,2992820,1661.5899963378906,1547.5169946289063,0.0059194084359706,0.0209634828562233,1710.4749755859375,1740.375,1740.925048828125,1766.050048828125,1704.324951171875,1732.45,1735.1849975585938,16.291005795005763,23.84429894554443,-45.4500732421875,3.25,1741.199951171875
2018-05-09,1720.0999755859375,1747.375,1720.0999755859375,1744.6500244140625,2615050,1675.3824951171875,1551.9079956054688,0.0139777107807612,0.0209801960039483,1720.5999755859375,1710.4749755859375,1740.375,1749.875,1692.824951171875,1731.4050048828126,1740.3675048828125,15.011140662693133,18.68922658073451,-5.2249755859375,24.550048828125,1746.949951171875
2018-05-10,1751.4749755859375,1755.574951171875,1720.0999755859375,1725.625,3858678,1686.3099975585938,1555.6624951171875,-0.0109047798399865,0.0210122788137596,1744.6500244140625,1720.5999755859375,1710.4749755859375,1740.925048828125,1735.125,1728.3449951171874,1739.4175048828124,14.118217813136784,19.219253380248535,-15.300048828125,-25.8499755859375,1745.9000244140625
2018-05-11,1727.0999755859375,1742.5,1721.25,1728.4749755859375,2627876,1694.2524963378903,1559.9149951171876,0.0016515613681638,0.0193953031182698,1725.625,1744.6500244140625,1720.5999755859375,1740.375,1769.625,1725.964990234375,1735.3025024414062,12.49269844856784,16.201272376912193,-11.9000244140625,1.375,1751.0250244140625
2018-05-14,1728.5,1735.5,1705.4000244140625,1716.7750244140625,2433894,1701.258746337891,1563.8269946289065,-0.006768944495658,0.0195736585826036,1728.4749755859375,1725.625,1744.6500244140625,1710.4749755859375,1725.9749755859375,1727.225,1734.3825073242188,10.733671937293286,17.02981638295943,6.300048828125,-11.7249755859375,1778.375
2018-05-15,1725.0,1747.9000244140625,1716.8499755859375,1741.199951171875,1952890,1708.6274963378903,1568.3004931640626,0.0142272146381841,0.0196455360050331,1716.7750244140625,1728.4749755859375,1725.625,1720.5999755859375,1766.050048828125,1731.3449951171874,1731.8974975585938,11.482414445260124,13.30005611808403,20.5999755859375,16.199951171875,1754.449951171875
2018-05-16,1739.9749755859375,1754.5,1737.625,1746.949951171875,1648450,1716.809991455078,1572.8624926757811,0.0033023203315221,0.019472026303735,1741.199951171875,1716.7750244140625,1728.4749755859375,1744.6500244140625,1749.875,1731.80498046875,1731.6049926757812,12.17390941964245,12.886485640141622,2.2999267578125,6.9749755859375,1747.550048828125
2018-05-17,1756.4749755859375,1766.574951171875,1738.0,1745.9000244140625,2968048,1725.127490234375,1576.7219921875,-0.0006010056310474,0.0194403021404898,1746.949951171875,1741.199951171875,1716.7750244140625,1725.625,1740.925048828125,1735.8599853515625,1732.102490234375,12.952596886904855,13.373120041875628,20.2750244140625,-10.574951171875,1801.8499755859373
2018-05-18,1740.4000244140625,1758.8499755859375,1729.0,1751.0250244140625,1874996,1732.8999938964844,1581.3144921875,0.0029354487246313,0.019410492812894,1745.9000244140625,1746.949951171875,1741.199951171875,1728.4749755859375,1740.375,1740.3699951171875,1733.1674926757812,13.64567847852608,14.483126722142696,22.550048828125,10.625,1792.9000244140625
2018-05-21,1764.3499755859375,1796.0,1759.0250244140625,1778.375,3446178,1736.7574951171875,1586.6074926757813,0.0156194087489351,0.0133364704943033,1751.0250244140625,1745.9000244140625,1746.949951171875,1716.7750244140625,1710.4749755859375,1752.689990234375,1739.9574951171876,14.77806245572211,18.121735543264407,61.5999755859375,14.0250244140625,1751.0250244140625
2018-05-22,1779.0,1787.4749755859375,1746.8499755859375,1754.449951171875,1857416,1739.2637451171877,1591.6569921875,-0.0134533204909679,0.0137950641660022,1778.375,1751.0250244140625,1745.9000244140625,1741.199951171875,1720.5999755859375,1755.339990234375,1743.3424926757812,13.31848794556502,17.2443592299934,13.25,-24.550048828125,1761.75
2018-05-23,1762.5,1772.5,1740.5,1747.550048828125,1507298,1742.0,1596.2669921875,-0.0039328008981625,0.0137202136277339,1754.449951171875,1778.375,1751.0250244140625,1746.949951171875,1744.6500244140625,1755.460009765625,1743.6324951171875,13.226364701116566,17.293107819930967,0.60009765625,-14.949951171875,1757.050048828125
2018-05-24,1755.0,1807.5,1751.175048828125,1801.8499755859373,2962316,1745.336248779297,1601.7824926757812,0.0310720295502979,0.0143185743945725,1747.550048828125,1754.449951171875,1778.375,1745.9000244140625,1725.625,1766.65,1751.2549926757813,23.09925915742965,23.980187804082778,55.94995117187477,46.84997558593727,1741.050048828125
2018-05-25,1812.5,1837.4000244140625,1786.2750244140625,1792.9000244140625,3769772,1746.5,1608.7724926757812,-0.0049670900980335,0.0137506771428212,1801.8499755859373,1747.550048828125,1754.449951171875,1751.0250244140625,1728.4749755859375,1775.025,1757.6974975585938,23.6036220163672,25.767691791358168,41.875,-19.5999755859375,1732.449951171875
2018-05-28,1808.25,1808.25,1743.0,1751.0250244140625,3716798,1747.7525024414062,1614.923994140625,-0.0233560150760135,0.0136258030760948,1792.9000244140625,1801.8499755859373,1747.550048828125,1778.375,1716.7750244140625,1769.5550048828125,1761.1224975585938,25.70844211723771,21.675209346392297,-27.3499755859375,-57.2249755859375,1744.25
2018-05-29,1764.949951171875,1772.0,1744.0,1761.75,3525312,1747.5375,1621.4619946289065,0.006124969909854,0.0126470744450285,1751.0250244140625,1792.9000244140625,1801.8499755859373,1754.449951171875,1741.199951171875,1771.0150146484375,1763.1775024414062,24.828377390665644,20.519875882201323,7.300048828125,-3.199951171875,1721.5999755859375
2018-05-30,1754.5250244140625,1766.5,1741.25,1757.050048828125,3779106,1747.8962524414062,1628.34599609375,-0.0026677741858237,0.0124831380318574,1761.75,1751.0250244140625,1792.9000244140625,1747.550048828125,1746.949951171875,1772.9150146484376,1764.1875122070312,22.870062007061435,19.870689822783863,9.5,2.5250244140625,1725.75
2018-05-31,1734.0,1759.050048828125,1726.0999755859375,1741.050048828125,5049371,1747.9025024414063,1634.8569970703124,-0.0091061720243378,0.0126052091506554,1757.050048828125,1761.75,1751.0250244140625,1801.8499755859373,1745.9000244140625,1760.755029296875,1763.7025146484375,19.56384936784727,20.418283206243846,-60.79992675781227,7.050048828125,1735.550048828125
2018-06-01,1754.0,1757.5,1716.300048828125,1732.449951171875,1603856,1747.50625,1640.8574951171877,-0.0049396039258254,0.0126551306363725,1741.050048828125,1757.050048828125,1761.75,1792.9000244140625,1751.0250244140625,1748.6650146484376,1761.8450073242188,11.916493548150063,22.444146062892518,-60.4500732421875,-21.550048828125,1747.0999755859375
2018-06-04,1745.0,1749.0,1712.5999755859375,1744.25,1681483,1749.195001220703,1647.1749951171876,0.0068111917577435,0.0120801251532218,1732.449951171875,1741.050048828125,1757.050048828125,1751.0250244140625,1778.375,1747.310009765625,1758.4325073242187,11.966137545405447,22.244972702488397,-6.7750244140625,-0.75,1749.699951171875
2018-06-05,1744.0,1751.9000244140625,1711.1500244140625,1721.5999755859375,2449568,1749.2450012207032,1653.2934936523438,-0.0129855378610076,0.0124138463852326,1744.25,1732.449951171875,1741.050048828125,1761.75,1754.449951171875,1739.2800048828126,1755.147509765625,13.255578434041563,25.1361003029406,-40.1500244140625,-22.4000244140625,1781.0
2018-06-06,1723.0,1734.9000244140625,1715.199951171875,1725.75,2236512,1748.3,1659.6269946289062,0.0024105625423525,0.0119957686615843,1721.5999755859375,1744.25,1732.449951171875,1757.050048828125,1747.550048828125,1733.0199951171876,1752.9675048828126,9.671987870470051,26.761040921433587,-31.300048828125,2.75,1824.0999755859373
2018-06-07,1725.0,1749.0,1723.800048828125,1735.550048828125,2414762,1748.7962524414063,1666.1679956054688,0.0056787187183109,0.0118086836197153,1725.75,1721.5999755859375,1744.25,1741.050048828125,1801.8499755859373,1731.9199951171875,1746.3375122070313,8.804243389493534,20.86912553498309,-5.5,10.550048828125,1787.550048828125
2018-06-08,1735.0,1757.300048828125,1735.0,1747.0999755859375,2582138,1749.7275024414062,1672.6329956054688,0.0066549084917553,0.0118903625359444,1735.550048828125,1725.75,1721.5999755859375,1732.449951171875,1792.9000244140625,1734.85,1741.7575073242188,11.149945259854176,13.091273452454466,14.6500244140625,12.0999755859375,1840.050048828125
2018-06-11,1747.0999755859375,1763.0,1743.0,1749.699951171875,2179378,1751.3737487792969,1679.1354956054688,0.0014881664600021,0.0117636010750304,1747.0999755859375,1735.550048828125,1725.75,1744.25,1751.0250244140625,1735.939990234375,1741.625,12.485048792885143,12.993386885537694,5.449951171875,2.5999755859375,1829.0
2018-06-12,1757.0,1785.0,1753.0,1781.0,4608875,1753.363751220703,1685.6589965820312,0.0178888093396594,0.0120060305848876,1749.699951171875,1747.0999755859375,1735.550048828125,1721.5999755859375,1761.75,1747.8199951171875,1743.55,20.872240256651363,17.08726515669005,59.4000244140625,24.0,1824.5
2018-06-13,1816.0,1831.6500244140625,1798.0,1824.0999755859373,5370983,1757.2212524414062,1693.02849609375,0.0241998739954729,0.0130616701592624,1781.0,1749.699951171875,1747.0999755859375,1725.75,1757.050048828125,1767.489990234375,1750.2549926757813,35.845532670107104,30.70332891022594,98.34997558593727,8.099975585937273,1822.449951171875
2018-06-14,1830.0,1832.300048828125,1784.0,1787.550048828125,3819998,1759.303753662109,1699.670498046875,-0.0200372387736432,0.0139755394152603,1824.0999755859373,1781.0,1749.699951171875,1735.550048828125,1741.050048828125,1777.889990234375,1754.9049926757812,31.54780080831667,32.61597236136084,52.0,-42.449951171875,1819.3499755859373
2018-06-15,1800.0,1847.0999755859373,1788.5999755859375,1840.050048828125,9183574,1763.7550048828125,1706.8919995117187,0.029369807035287,0.0153259036712263,1787.550048828125,1824.0999755859373,1781.0,1747.0999755859375,1732.449951171875,1796.4800048828124,1765.6650024414062,35.94773846345136,41.04454013544768,92.9500732421875,40.050048828125,1809.800048828125
2018-06-18,1867.949951171875,1867.949951171875,1822.1500244140625,1829.0,4674987,1766.2862548828125,1713.9689990234374,-0.0060052979728254,0.0151199990092429,1840.050048828125,1787.550048828125,1824.0999755859373,1749.699951171875,1744.25,1812.3400146484375,1774.1400024414063,26.364923245393477,44.716827320564676,79.300048828125,-38.949951171875,1819.25
2018-06-19,1822.1500244140625,1839.0,1821.0,1824.5,3245034,1769.7887573242188,1721.22,-0.0024603608529251,0.0147424210798902,1829.0,1840.050048828125,1787.550048828125,1781.0,1721.5999755859375,1821.0400146484376,1784.4300048828125,19.796814368276074,43.093161664573,43.5,2.3499755859375,1852.0
2018-06-20,1832.0,1836.300048828125,1818.5999755859373,1822.449951171875,3107695,1773.5337524414062,1728.292998046875,-0.0011236222680871,0.0146956066866178,1824.5,1829.0,1840.050048828125,1824.0999755859373,1725.75,1820.710009765625,1794.1,19.74674327880186,39.129798999047765,-1.6500244140622726,-9.550048828125,1858.0
2018-06-21,1832.0,1832.0,1817.5999755859373,1819.3499755859373,2910659,1774.4087524414062,1734.5384985351564,-0.0017009935356218,0.0130411117128409,1822.449951171875,1824.5,1829.0,1787.550048828125,1735.550048828125,1827.0699951171875,1802.4799926757812,8.058459773874263,33.809091873427356,31.799926757812273,-12.650024414062727,1842.699951171875
2018-06-22,1827.0,1827.0,1799.550048828125,1809.800048828125,2949458,1775.2537536621094,1739.3419995117188,-0.0052490872487227,0.0130475572888411,1819.3499755859373,1822.449951171875,1824.5,1840.050048828125,1747.0999755859375,1821.0199951171876,1808.75,7.185260019596666,27.6505962372865,-30.25,-17.199951171875,1847.75
2018-06-25,1811.9000244140625,1822.3499755859373,1806.0,1819.25,2083217,1778.6650024414062,1744.1939990234375,0.005221544323636,0.0117966132872223,1809.800048828125,1819.3499755859373,1822.449951171875,1829.0,1749.699951171875,1819.0699951171875,1815.7050048828125,5.633643381107963,18.320055963928823,-9.75,7.3499755859375,1851.3499755859373
2018-06-26,1823.0,1861.0,1821.0,1852.0,4679712,1783.1775024414062,1749.3575,0.0180019238697264,0.012304346712643,1819.25,1809.800048828125,1819.3499755859373,1824.5,1781.0,1824.5699951171875,1822.8050048828125,16.0514954095928,17.092588911681894,27.5,29.0,1874.050048828125
2018-06-27,1860.0,1885.1500244140625,1851.25,1858.0,4081208,1788.225,1754.8514990234376,0.0032397408207343,0.0122426818530627,1852.0,1819.25,1809.800048828125,1822.449951171875,1824.0999755859373,1831.6800048828125,1826.1950073242188,21.742305911144378,20.41649368085396,35.550048828125,-2.0,1866.1500244140625
2018-06-28,1865.0,1871.0,1826.300048828125,1842.699951171875,4888125,1793.3074951171875,1760.1144970703126,-0.0082346872056646,0.0121992947289981,1858.0,1852.0,1819.25,1819.3499755859373,1787.550048828125,1836.35,1831.7099975585938,20.924129534549277,15.72799383046367,23.349975585937727,-22.300048828125,1880.300048828125
2018-06-29,1844.9000244140625,1867.4000244140625,1842.300048828125,1847.75,3506276,1799.0724975585938,1765.157998046875,0.0027405703380594,0.0120592268323609,1842.699951171875,1858.0,1852.0,1809.800048828125,1840.050048828125,1843.939990234375,1832.4799926757812,14.902156900059015,16.357548063056697,37.949951171875,2.8499755859375,1912.949951171875
2018-07-02,1852.0,1857.800048828125,1841.0999755859373,1851.3499755859373,2650290,1804.4274963378907,1768.160498046875,0.0019483023060138,0.0120336065869512,1847.75,1842.699951171875,1858.0,1819.25,1829.0,1850.3599853515625,1834.714990234375,5.646408143881944,17.327364911074138,32.09997558593727,-0.6500244140627274,1883.0
2018-07-03,1859.949951171875,1879.9000244140625,1857.050048828125,1874.050048828125,3242233,1812.05,1771.555,0.0122613625416789,0.0115782693327827,1851.3499755859373,1847.75,1842.699951171875,1852.0,1824.5,1854.7699951171876,1839.6699951171875,12.132767908860645,20.815374254120627,22.050048828125,14.10009765625,1875.0999755859373
2018-07-04,1879.9000244140625,1879.9000244140625,1857.1500244140625,1866.1500244140625,2700614,1819.070001220703,1775.0215014648438,-0.0042154820886467,0.0117294332368029,1874.050048828125,1851.3499755859373,1847.75,1858.0,1822.449951171875,1856.4,1844.0400024414062,13.177668460181906,21.378105741881097,8.1500244140625,-13.75,1979.9000244140625
2018-07-05,1873.0,1887.5,1862.0999755859373,1880.300048828125,2472571,1826.3075012207032,1777.925002441406,0.0075824688417027,0.011751619492278,1866.1500244140625,1874.050048828125,1851.3499755859373,1842.699951171875,1819.3499755859373,1863.92001953125,1850.135009765625,14.101164061237384,22.2283928569338,37.60009765625,7.300048828125,1971.3499755859373
2018-07-06,1882.8499755859373,1921.0,1881.6500244140625,1912.949951171875,3713781,1834.6,1780.7915014648438,0.0173641979981327,0.0121136011877129,1880.300048828125,1866.1500244140625,1874.050048828125,1847.75,1809.800048828125,1876.960009765625,1860.45,22.845290816753156,25.169934877653333,65.199951171875,30.099975585937727,1981.0999755859373
2018-07-09,1924.0,1924.4000244140625,1876.5,1883.0,6151747,1841.2650024414063,1783.932001953125,-0.0156564217236983,0.0129258404058291,1912.949951171875,1880.300048828125,1866.1500244140625,1851.3499755859373,1819.25,1883.2900146484376,1866.825,17.80373607050303,21.360365284297444,31.650024414062727,-41.0,1989.199951171875
2018-07-10,1898.0,1898.9000244140625,1870.75,1875.0999755859373,5303302,1845.9700012207031,1786.1130004882812,-0.004195445785482,0.0125940820668668,1883.0,1912.949951171875,1880.300048828125,1874.050048828125,1852.0,1883.5,1869.1349975585938,17.673223917256188,20.821251308454244,1.0499267578122726,-22.900024414062727,2002.1500244140625
